date,hour,price_eur,price,volume,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2025-04-01,2,94.49,184.81,2309.8,99.33333333333333,0.0,0.10000000000000002,8.61111111111111,6.622222222222223
2025-04-01,3,95.8,187.37,2168.4,98.77777777777777,0.0,0.05555555555555555,8.92222222222222,8.011111111111113
2025-04-01,4,93.51,182.89,2194.4,99.55555555555556,0.0,0.06666666666666668,9.011111111111113,8.933333333333334
2025-04-01,5,103.1,201.65,2353.7,100.0,0.0,0.12222222222222223,9.000000000000002,9.533333333333333
2025-04-01,6,132.16,258.48,2547.3,99.66666666666667,0.0,0.30000000000000004,8.977777777777778,10.344444444444443
2025-04-01,7,176.76,345.71,2936.1,99.55555555555556,10.833333333333332,0.4222222222222222,9.122222222222224,11.944444444444445
2025-04-01,8,159.37,311.7,2578.6,96.0,51.24444444444445,0.23333333333333334,9.533333333333333,13.58888888888889
2025-04-01,9,109.88,214.91,3048.1,95.88888888888889,102.17777777777779,0.14444444444444446,10.122222222222222,15.100000000000001
2025-04-01,10,89.01,174.09,3189.5,99.33333333333333,170.94444444444443,0.08888888888888889,10.788888888888888,16.322222222222223
2025-04-01,11,76.17,148.98,3641.5,100.0,252.14444444444447,0.15555555555555556,11.655555555555555,17.077777777777776
2025-04-01,12,65.13,127.38,3708.4,99.66666666666667,295.4888888888889,0.3333333333333333,12.344444444444443,17.4
2025-04-01,13,43.53,85.14,3900.0,99.88888888888889,269.8444444444445,0.4666666666666667,12.522222222222222,16.53333333333333
2025-04-01,14,47.16,92.24,3684.9,99.77777777777777,270.2111111111111,0.3111111111111111,12.688888888888888,16.666666666666668
2025-04-01,15,57.24,111.95,3589.9,100.0,146.8111111111111,0.6333333333333333,11.377777777777776,16.077777777777776
2025-04-01,16,89.33,174.71,3729.3,100.0,126.93333333333334,0.3888888888888889,11.488888888888887,14.933333333333334
2025-04-01,17,110.14,215.42,3784.1,99.77777777777777,75.52222222222223,0.3333333333333334,11.011111111111113,13.41111111111111
2025-04-01,18,142.6,278.9,3349.6,99.88888888888889,36.922222222222224,0.2666666666666667,10.555555555555555,12.955555555555556
2025-04-01,19,170.97,334.39,2876.6,93.77777777777777,8.755555555555555,0.14444444444444446,10.022222222222224,12.455555555555556
2025-04-01,20,153.29,299.81,3689.4,96.22222222222223,0.0,0.17777777777777778,9.61111111111111,11.877777777777776
2025-04-01,21,114.7,224.33,3501.9,99.22222222222223,0.0,0.5,9.422222222222222,10.766666666666666
2025-04-01,22,98.06,191.79,3635.2,98.88888888888889,0.0,0.6333333333333333,9.31111111111111,9.97777777777778
2025-04-01,23,80.95,158.32,3308.5,99.88888888888889,0.0,0.588888888888889,9.177777777777779,9.322222222222223
2025-04-02,0,70.21,137.32,3159.6,99.88888888888889,0.0,0.5111111111111111,9.166666666666666,8.8
2025-04-02,1,70.0,136.91,3084.4,100.0,0.0,0.47777777777777786,9.055555555555555,7.622222222222222
2025-04-02,2,69.94,136.79,3104.2,100.0,0.0,0.3888888888888889,9.022222222222222,7.455555555555557
2025-04-02,3,71.58,140.0,3123.4,99.77777777777777,0.0,0.41111111111111115,9.533333333333335,9.422222222222222
2025-04-02,4,72.63,142.05,3177.9,100.0,0.0,0.5444444444444445,9.333333333333334,9.411111111111111
2025-04-02,5,86.19,168.57,3363.7,100.0,0.0,0.4444444444444444,9.322222222222223,9.833333333333332
2025-04-02,6,120.31,235.31,3556.6,100.0,0.0,0.4888888888888888,9.222222222222223,9.444444444444445
2025-04-02,7,154.82,302.8,3544.0,100.0,9.433333333333334,0.6,9.277777777777779,9.922222222222224
2025-04-02,8,126.03,246.49,3492.1,100.0,33.36666666666666,0.7111111111111111,9.533333333333333,10.28888888888889
2025-04-02,9,86.14,168.48,3807.7,100.0,69.78888888888889,0.8444444444444446,10.022222222222222,9.88888888888889
2025-04-02,10,65.58,128.26,3759.8,100.0,103.95555555555556,0.8444444444444444,10.455555555555557,9.655555555555555
2025-04-02,11,47.84,93.57,3730.3,95.44444444444444,147.91111111111113,0.7444444444444445,10.966666666666667,9.122222222222222
2025-04-02,12,46.34,90.63,3986.1,93.11111111111111,248.27777777777777,0.5555555555555556,11.777777777777779,8.622222222222224
2025-04-02,13,44.2,86.45,3887.1,92.88888888888889,266.48888888888894,0.36666666666666675,12.333333333333334,7.555555555555555
