date,hour,price
24-06-04,11,152.12
24-06-04,12,142.54
24-06-04,13,124.82
24-06-04,14,105.61
24-06-04,15,150.64
24-06-04,16,184.75
24-06-04,17,186.55
24-06-04,18,315.85
24-06-04,19,422.34
24-06-04,20,448.75
24-06-04,21,407.4
24-06-04,22,253.42
24-06-04,23,206.24
24-06-05,0,194.14
24-06-05,1,180.33
24-06-05,2,171.8
24-06-05,3,163.37
24-06-05,4,173.48
24-06-05,5,182.67
24-06-05,6,220.58
24-06-05,7,298.56
24-06-05,8,230.57
24-06-05,9,178.41
24-06-05,10,143.23
24-06-05,11,133.29
24-06-05,12,109.17
24-06-05,13,69.08
24-06-05,14,61.59
24-06-05,15,160.53
24-06-05,16,187
24-06-05,17,195.86
24-06-05,18,282.73
24-06-05,19,387.8
24-06-05,20,393.04
24-06-05,21,367.09
24-06-05,22,285.84
24-06-05,23,228.26
24-06-06,0,211.44
24-06-06,1,204.78
24-06-06,2,188.09
24-06-06,3,184.42
24-06-06,4,181.6
24-06-06,5,212.72
24-06-06,6,249.99
24-06-06,7,255.04
24-06-06,8,193.04
24-06-06,9,140.88
24-06-06,10,113.05
24-06-06,11,85.37
24-06-06,12,115.63
24-06-06,13,127.15
24-06-06,14,147.18
24-06-06,15,170.67
24-06-06,16,209.25
24-06-06,17,191.63
24-06-06,18,223.06
24-06-06,19,381.43
24-06-06,20,428.76
24-06-06,21,367.27
24-06-06,22,288.8
24-06-06,23,216.82
24-06-07,0,202.68
24-06-07,1,185.98
24-06-07,2,175.16
24-06-07,3,164.64
24-06-07,4,157.11
24-06-07,5,190.54
24-06-07,6,214.83
24-06-07,7,227.68
24-06-07,8,184.85
24-06-07,9,154.53
24-06-07,10,120.22
24-06-07,11,80.95
24-06-07,12,66.32
24-06-07,13,49.6
24-06-07,14,54.24
24-06-07,15,149.97
24-06-07,16,183.83
24-06-07,17,145.04
24-06-07,18,214.73
24-06-07,19,327.37
24-06-07,20,390.34
24-06-07,21,314.89
24-06-07,22,265.11
24-06-07,23,209.02
24-06-08,0,216.14
24-06-08,1,201.14
24-06-08,2,189.19
24-06-08,3,184.51
24-06-08,4,182.79
24-06-08,5,181.31
24-06-08,6,177.63
24-06-08,7,127.83
24-06-08,8,93.16
24-06-08,9,47.66
24-06-08,10,14.86
24-06-08,11,14.84
24-06-08,12,10.42
24-06-08,13,10.41
24-06-08,14,10.42
24-06-08,15,14.84
24-06-08,16,161.57
24-06-08,17,163.14
24-06-08,18,191.12
24-06-08,19,226.78
24-06-08,20,357.06
24-06-08,21,353.07
24-06-08,22,246.53
24-06-08,23,185.73
24-06-09,0,177.04
24-06-09,1,168.94
24-06-09,2,174.83
24-06-09,3,172.56
24-06-09,4,176.87
24-06-09,5,161.47
24-06-09,6,137.71
24-06-09,7,52.77
24-06-09,8,9.76
24-06-09,9,0
24-06-09,10,0
24-06-09,11,0
24-06-09,12,-5.81
24-06-09,13,0
24-06-09,14,9.76
24-06-09,15,9.78
24-06-09,16,10.97
24-06-09,17,54.24
24-06-09,18,140.92
24-06-09,19,195.7
24-06-09,20,287.82
24-06-09,21,283.18
24-06-09,22,212.95
24-06-09,23,191.83
24-06-10,0,143.79
24-06-10,1,144.07
24-06-10,2,129.69
24-06-10,3,137.89
24-06-10,4,140.76
24-06-10,5,147.18
24-06-10,6,217.94
24-06-10,7,339.88
24-06-10,8,265.17
24-06-10,9,183.87
24-06-10,10,169.47
24-06-10,11,153.94
24-06-10,12,133.04
24-06-10,13,132.23
24-06-10,14,120.3
24-06-10,15,133.97
24-06-10,16,168.2
24-06-10,17,185.49
24-06-10,18,215.16
24-06-10,19,234.72
24-06-10,20,322.44
24-06-10,21,240.63
24-06-10,22,219.44
24-06-10,23,191.75
24-06-11,0,168.01
24-06-11,1,151.15
24-06-11,2,131.96
24-06-11,3,135.95
24-06-11,4,132.57
24-06-11,5,145.81
24-06-11,6,180.39
24-06-11,7,207.18
24-06-11,8,194.1
24-06-11,9,166.11
24-06-11,10,129.16
24-06-11,11,133.19
24-06-11,12,132.74
24-06-11,13,115.61
24-06-11,14,120.28
24-06-11,15,149.33
24-06-11,16,164.6
24-06-11,17,187.33
24-06-11,18,229.81
24-06-11,19,312.62
24-06-11,20,390.29
24-06-11,21,351.99
24-06-11,22,262.94
24-06-11,23,188.87
24-06-12,0,181.31
24-06-12,1,175.52
24-06-12,2,154.1
24-06-12,3,159.4
24-06-12,4,169.14
24-06-12,5,185.67
24-06-12,6,252.75
24-06-12,7,261.85
24-06-12,8,218.37
24-06-12,9,159.83
24-06-12,10,133.02
24-06-12,11,142.78
24-06-12,12,146.71
24-06-12,13,127.36
24-06-12,14,164.94
24-06-12,15,178.47
24-06-12,16,229.81
24-06-12,17,292.49
24-06-12,18,263.02
24-06-12,19,339.14
24-06-12,20,409.73
24-06-12,21,322.71
24-06-12,22,266.13
24-06-12,23,206.71
24-06-13,0,191.38
24-06-13,1,178.63
24-06-13,2,164.84
24-06-13,3,154.63
24-06-13,4,159.42
24-06-13,5,185.28
24-06-13,6,225.98
24-06-13,7,246.9
24-06-13,8,192.9
24-06-13,9,170.57
24-06-13,10,155.27
24-06-13,11,140.96
24-06-13,12,123.76
24-06-13,13,113.38
24-06-13,14,117.27
24-06-13,15,155.78
24-06-13,16,185.04
24-06-13,17,193.49
24-06-13,18,265.62
24-06-13,19,339.2
24-06-13,20,409.79
24-06-13,21,335.97
24-06-13,22,209.47
24-06-13,23,176.01
24-06-14,0,153.34
24-06-14,1,129.89
24-06-14,2,116.57
24-06-14,3,123.24
24-06-14,4,123.32
24-06-14,5,129.05
24-06-14,6,179.92
24-06-14,7,197.77
24-06-14,8,179.9
24-06-14,9,149.97
24-06-14,10,131.9
24-06-14,11,125.08
24-06-14,12,128.85
24-06-14,13,98.32
24-06-14,14,84.43
24-06-14,15,130.63
24-06-14,16,115.61
24-06-14,17,151.56
24-06-14,18,182.6
24-06-14,19,260.75
24-06-14,20,275.34
24-06-14,21,218.47
24-06-14,22,169.63
24-06-14,23,116.1
24-06-15,0,114.12
24-06-15,1,79.88
24-06-15,2,59.42
24-06-15,3,60.57
24-06-15,4,40.62
24-06-15,5,17.49
24-06-15,6,3.01
24-06-15,7,0.18
24-06-15,8,0
24-06-15,9,-0.12
24-06-15,10,-19.71
24-06-15,11,-0.02
24-06-15,12,-0.02
24-06-15,13,-5.89
24-06-15,14,-5.34
24-06-15,15,0
24-06-15,16,46.76
24-06-15,17,172.09
24-06-15,18,218.96
24-06-15,19,290.32
24-06-15,20,300.1
24-06-15,21,293.37
24-06-15,22,300.1
24-06-15,23,182.3
24-06-16,0,223.12
24-06-16,1,237.5
24-06-16,2,199.46
24-06-16,3,189.56
24-06-16,4,181.87
24-06-16,5,176.83
24-06-16,6,90.73
24-06-16,7,10.44
24-06-16,8,0
24-06-16,9,0
24-06-16,10,0
24-06-16,11,-0.12
24-06-16,12,-5.87
24-06-16,13,-5.89
24-06-16,14,0
24-06-16,15,10.41
24-06-16,16,109.25
24-06-16,17,150.36
24-06-16,18,182.5
24-06-16,19,305.91
24-06-16,20,341.21
24-06-16,21,371.39
24-06-16,22,292.98
24-06-16,23,194.55
24-06-17,0,171.96
24-06-17,1,159.71
24-06-17,2,127.62
24-06-17,3,129.61
24-06-17,4,131.49
24-06-17,5,178.16
24-06-17,6,224.51
24-06-17,7,249.56
24-06-17,8,201.25
24-06-17,9,162.06
24-06-17,10,145.9
24-06-17,11,142.76
24-06-17,12,116.86
24-06-17,13,107.32
24-06-17,14,115.34
24-06-17,15,148.55
24-06-17,16,163.68
24-06-17,17,187.52
24-06-17,18,302.47
24-06-17,19,488.9
24-06-17,20,529.62
24-06-17,21,493.5
24-06-17,22,332.67
24-06-17,23,258.89
24-06-18,0,218.29
24-06-18,1,193.84
24-06-18,2,184.55
24-06-18,3,180.11
24-06-18,4,178.63
24-06-18,5,205.21
24-06-18,6,252.63
24-06-18,7,244.83
24-06-18,8,182.07
24-06-18,9,139.88
24-06-18,10,111.23
24-06-18,11,115.63
24-06-18,12,112.75
24-06-18,13,111.36
24-06-18,14,120.62
24-06-18,15,150.19
24-06-18,16,162.41
24-06-18,17,190.17
24-06-18,18,292.44
24-06-18,19,508.79
24-06-18,20,562.59
24-06-18,21,487.22
24-06-18,22,246.38
24-06-18,23,194.47
24-06-19,0,206.03
24-06-19,1,191.4
24-06-19,2,184.83
24-06-19,3,181.44
24-06-19,4,179.96
24-06-19,5,184.22
24-06-19,6,216.31
24-06-19,7,222.32
24-06-19,8,206.14
24-06-19,9,170.16
24-06-19,10,146.2
24-06-19,11,142.76
24-06-19,12,134.95
24-06-19,13,78.31
24-06-19,14,44.46
24-06-19,15,124.8
24-06-19,16,153.9
24-06-19,17,198.67
24-06-19,18,240.59
24-06-19,19,331.28
24-06-19,20,497.8
24-06-19,21,312.39
24-06-19,22,236.99
24-06-19,23,193.18
24-06-20,0,186.8
24-06-20,1,177.69
24-06-20,2,172.29
24-06-20,3,166.44
24-06-20,4,167.79
24-06-20,5,180.39
24-06-20,6,233.15
24-06-20,7,221.4
24-06-20,8,201.57
24-06-20,9,175.61
24-06-20,10,173.66
24-06-20,11,176.04
24-06-20,12,171.49
24-06-20,13,170.78
24-06-20,14,169.81
24-06-20,15,168.26
24-06-20,16,196.09
24-06-20,17,200.75
24-06-20,18,251.36
24-06-20,19,385.16
24-06-20,20,578.5
24-06-20,21,443.45
24-06-20,22,262.43
24-06-20,23,197.28
24-06-21,0,205.68
24-06-21,1,185.18
24-06-21,2,175.93
24-06-21,3,172.09
24-06-21,4,173.44
24-06-21,5,179.15
24-06-21,6,218.47
24-06-21,7,238.85
24-06-21,8,237.18
24-06-21,9,198.81
24-06-21,10,191.95
24-06-21,11,184.59
24-06-21,12,183.05
24-06-21,13,175.91
24-06-21,14,171.49
24-06-21,15,170.76
24-06-21,16,186.84
24-06-21,17,288.78
24-06-21,18,326.19
24-06-21,19,589.94
24-06-21,20,589.94
24-06-21,21,471.9
24-06-21,22,289.93
24-06-21,23,256.35
24-06-22,0,204.6
24-06-22,1,182.91
24-06-22,2,178.23
24-06-22,3,176.85
24-06-22,4,157.87
24-06-22,5,162.35
24-06-22,6,141.17
24-06-22,7,96.74
24-06-22,8,104.91
24-06-22,9,67.77
24-06-22,10,24.53
24-06-22,11,7.02
24-06-22,12,10.01
24-06-22,13,10.41
24-06-22,14,10.42
24-06-22,15,113.32
24-06-22,16,176.85
24-06-22,17,186.23
24-06-22,18,327.91
24-06-22,19,368.54
24-06-22,20,402.63
24-06-22,21,287.29
24-06-22,22,234.19
24-06-22,23,187.86
24-06-23,0,189.03
24-06-23,1,170.33
24-06-23,2,162.06
24-06-23,3,162.61
24-06-23,4,158.21
24-06-23,5,176.83
24-06-23,6,111.33
24-06-23,7,90.69
24-06-23,8,39.94
24-06-23,9,9.99
24-06-23,10,9.99
24-06-23,11,10.41
24-06-23,12,10.41
24-06-23,13,10.41
24-06-23,14,10.42
24-06-23,15,40.9
24-06-23,16,176.83
24-06-23,17,193.63
24-06-23,18,202.39
24-06-23,19,245.34
24-06-23,20,364.49
24-06-23,21,388.9
24-06-23,22,291.5
24-06-23,23,217.63
24-06-24,0,213.22
24-06-24,1,181.48
24-06-24,2,163.55
24-06-24,3,161.69
24-06-24,4,183.59
24-06-24,5,189.91
24-06-24,6,246.42
24-06-24,7,238.65
24-06-24,8,216.88
24-06-24,9,176.83
24-06-24,10,114.73
24-06-24,11,99.73
24-06-24,12,115.63
24-06-24,13,176.61
24-06-24,14,190.65
24-06-24,15,212.56
24-06-24,16,229.83
24-06-24,17,216.76
24-06-24,18,289.05
24-06-24,19,449.65
24-06-24,20,619.12
24-06-24,21,517.08
24-06-24,22,301.22
24-06-24,23,225.66
24-06-25,0,437.36
24-06-25,1,392.97
24-06-25,2,297.44
24-06-25,3,294.14
24-06-25,4,294.9
24-06-25,5,336.66
24-06-25,6,354.24
24-06-25,7,263.92
24-06-25,8,217.12
24-06-25,9,176.83
24-06-25,10,153.75
24-06-25,11,153.65
24-06-25,12,168.24
24-06-25,13,176.22
24-06-25,14,213.11
24-06-25,15,238.63
24-06-25,16,393.12
24-06-25,17,684.54
24-06-25,18,726.98
24-06-25,19,785.93
24-06-25,20,825.22
24-06-25,21,785.93
24-06-25,22,589.45
24-06-25,23,586.77
24-06-26,0,213.24
24-06-26,1,197.42
24-06-26,2,186.43
24-06-26,3,186.7
24-06-26,4,180.6
24-06-26,5,193.04
24-06-26,6,215.53
24-06-26,7,254.26
24-06-26,8,236.85
24-06-26,9,199.03
24-06-26,10,188.82
24-06-26,11,182.71
24-06-26,12,164.33
24-06-26,13,161.24
24-06-26,14,166.64
24-06-26,15,181.89
24-06-26,16,203.41
24-06-26,17,212.38
24-06-26,18,358.33
24-06-26,19,544.84
24-06-26,20,624.48
24-06-26,21,377.75
24-06-26,22,232.96
24-06-26,23,215.14
24-06-27,0,187.76
24-06-27,1,190.18
24-06-27,2,199.87
24-06-27,3,209.18
24-06-27,4,190.34
24-06-27,5,210.74
24-06-27,6,223.26
24-06-27,7,242.17
24-06-27,8,224.92
24-06-27,9,174.99
24-06-27,10,169.22
24-06-27,11,160.65
24-06-27,12,156.47
24-06-27,13,156.86
24-06-27,14,163.51
24-06-27,15,178.1
24-06-27,16,200
24-06-27,17,203.41
24-06-27,18,238.63
24-06-27,19,520.11
24-06-27,20,635.55
24-06-27,21,494.65
24-06-27,22,285.39
24-06-27,23,216.24
24-06-28,0,215.14
24-06-28,1,208.45
24-06-28,2,186.55
24-06-28,3,188.09
24-06-28,4,181.56
24-06-28,5,186.78
24-06-28,6,229.3
24-06-28,7,238.61
24-06-28,8,165.31
24-06-28,9,123.94
24-06-28,10,115.61
24-06-28,11,89.93
24-06-28,12,117.9
24-06-28,13,146.71
24-06-28,14,177.61
24-06-28,15,200.28
24-06-28,16,229.81
24-06-28,17,214.57
24-06-28,18,212.42
24-06-28,19,271
24-06-28,20,295.19
24-06-28,21,269.65
24-06-28,22,246.88
24-06-28,23,212.7
24-06-29,0,280.19
24-06-29,1,218.82
24-06-29,2,204.68
24-06-29,3,204.66
24-06-29,4,198.79
24-06-29,5,191.71
24-06-29,6,176.85
24-06-29,7,154.02
24-06-29,8,124.82
24-06-29,9,57.85
24-06-29,10,9.86
24-06-29,11,2.03
24-06-29,12,10.01
24-06-29,13,10.42
24-06-29,14,14.98
24-06-29,15,77.8
24-06-29,16,176.85
24-06-29,17,185.67
24-06-29,18,279.55
24-06-29,19,391.42
24-06-29,20,422.85
24-06-29,21,426.14
24-06-29,22,250.07
24-06-29,23,183.36
24-06-30,0,186.02
24-06-30,1,183.01
24-06-30,2,154.75
24-06-30,3,157.52
24-06-30,4,119.48
24-06-30,5,95.93
24-06-30,6,90.03
24-06-30,7,38.06
24-06-30,8,13.36
24-06-30,9,1.6
24-06-30,10,0
24-06-30,11,0.08
24-06-30,12,0.08
24-06-30,13,0.08
24-06-30,14,0.08
24-06-30,15,1.98
24-06-30,16,10.42
24-06-30,17,117.9
24-06-30,18,199.55
24-06-30,19,236.71
24-06-30,20,275.07
24-06-30,21,253.28
24-06-30,22,213.34
24-06-30,23,199.67
24-07-01,0,191.22
24-07-01,1,176.02
24-07-01,2,168.34
24-07-01,3,176.02
24-07-01,4,180.97
24-07-01,5,203.41
24-07-01,6,274.31
24-07-01,7,285.34
24-07-01,8,275.03
24-07-01,9,223.2
24-07-01,10,204.54
24-07-01,11,178.65
24-07-01,12,166.25
24-07-01,13,173.07
24-07-01,14,174.11
24-07-01,15,218.88
24-07-01,16,265.35
24-07-01,17,392.97
24-07-01,18,434.51
24-07-01,19,583.03
24-07-01,20,713.37
24-07-01,21,561.68
24-07-01,22,395.12
24-07-01,23,375.4
24-07-02,0,209.66
24-07-02,1,209.1
24-07-02,2,195.27
24-07-02,3,186.82
24-07-02,4,186.25
24-07-02,5,196.68
24-07-02,6,240.16
24-07-02,7,217.74
24-07-02,8,210.11
24-07-02,9,192.81
24-07-02,10,169.82
24-07-02,11,153.65
24-07-02,12,150.52
24-07-02,13,166.32
24-07-02,14,176.02
24-07-02,15,192.1
24-07-02,16,201.45
24-07-02,17,205.58
24-07-02,18,210.86
24-07-02,19,254.55
24-07-02,20,334.92
24-07-02,21,235.07
24-07-02,22,223.06
24-07-02,23,209.1
24-07-03,0,195.78
24-07-03,1,190.62
24-07-03,2,182.52
24-07-03,3,183.44
24-07-03,4,185.8
24-07-03,5,193.72
24-07-03,6,215.98
24-07-03,7,237.22
24-07-03,8,251.19
24-07-03,9,194.08
24-07-03,10,194.82
24-07-03,11,193.71
24-07-03,12,191.51
24-07-03,13,191.57
24-07-03,14,193.72
24-07-03,15,242.52
24-07-03,16,254.26
24-07-03,17,224.98
24-07-03,18,252.73
24-07-03,19,313.11
24-07-03,20,415.75
24-07-03,21,330.14
24-07-03,22,249.99
24-07-03,23,210.49
24-07-04,0,213.77
24-07-04,1,193.71
24-07-04,2,193.72
24-07-04,3,193.72
24-07-04,4,193.72
24-07-04,5,196.97
24-07-04,6,222.85
24-07-04,7,241.58
24-07-04,8,234.7
24-07-04,9,233.1
24-07-04,10,193.72
24-07-04,11,193.71
24-07-04,12,177.18
24-07-04,13,179
24-07-04,14,190.69
24-07-04,15,328.7
24-07-04,16,471.57
24-07-04,17,448.39
24-07-04,18,258.09
24-07-04,19,257.58
24-07-04,20,287.82
24-07-04,21,272.08
24-07-04,22,216.67
24-07-04,23,193.72
24-07-05,0,224.67
24-07-05,1,189.25
24-07-05,2,179.7
24-07-05,3,176.83
24-07-05,4,179.64
24-07-05,5,188.31
24-07-05,6,204.5
24-07-05,7,190.22
24-07-05,8,115.22
24-07-05,9,48.9
24-07-05,10,19.66
24-07-05,11,29.34
24-07-05,12,85.98
24-07-05,13,107.57
24-07-05,14,116.61
24-07-05,15,165.76
24-07-05,16,175.38
24-07-05,17,176.83
24-07-05,18,214.07
24-07-05,19,405.09
24-07-05,20,393.1
24-07-05,21,339.83
24-07-05,22,299.69
24-07-05,23,213.5
24-07-06,0,247.28
24-07-06,1,231.04
24-07-06,2,211.19
24-07-06,3,205.56
24-07-06,4,193.71
24-07-06,5,190.95
24-07-06,6,176.83
24-07-06,7,176.83
24-07-06,8,138.81
24-07-06,9,48.9
24-07-06,10,9.99
24-07-06,11,1.98
24-07-06,12,9.99
24-07-06,13,9.99
24-07-06,14,10.41
24-07-06,15,54.24
24-07-06,16,176.83
24-07-06,17,190.48
24-07-06,18,204.52
24-07-06,19,252.28
24-07-06,20,344.19
24-07-06,21,286.98
24-07-06,22,252.73
24-07-06,23,207.32
24-07-07,0,195.88
24-07-07,1,194.25
24-07-07,2,192.71
24-07-07,3,184.47
24-07-07,4,155.23
24-07-07,5,106.53
24-07-07,6,58.56
24-07-07,7,13.69
24-07-07,8,2.11
24-07-07,9,0.08
24-07-07,10,0
24-07-07,11,0.08
24-07-07,12,0.08
24-07-07,13,0.08
24-07-07,14,0.1
24-07-07,15,15
24-07-07,16,89.91
24-07-07,17,173.17
24-07-07,18,357.08
24-07-07,19,409.45
24-07-07,20,369.48
24-07-07,21,365.25
24-07-07,22,256.35
24-07-07,23,227.99
24-07-08,0,193.71
24-07-08,1,178.27
24-07-08,2,168.18
24-07-08,3,153.83
24-07-08,4,159.87
24-07-08,5,171.14
24-07-08,6,249.33
24-07-08,7,252.71
24-07-08,8,199.55
24-07-08,9,165.68
24-07-08,10,120.87
24-07-08,11,128.38
24-07-08,12,138
24-07-08,13,131.69
24-07-08,14,138
24-07-08,15,176.83
24-07-08,16,198.95
24-07-08,17,252.71
24-07-08,18,475.4
24-07-08,19,565.8
24-07-08,20,640.44
24-07-08,21,536.05
24-07-08,22,273.82
24-07-08,23,309.88
24-07-09,0,234.72
24-07-09,1,209.29
24-07-09,2,193.49
24-07-09,3,184.77
24-07-09,4,171.33
24-07-09,5,176.83
24-07-09,6,194.37
24-07-09,7,190.44
24-07-09,8,105.6
24-07-09,9,117.02
24-07-09,10,91.2
24-07-09,11,65.93
24-07-09,12,42.93
24-07-09,13,66.81
24-07-09,14,83.46
24-07-09,15,165.89
24-07-09,16,190.89
24-07-09,17,225.86
24-07-09,18,401.63
24-07-09,19,488.96
24-07-09,20,322.71
24-07-09,21,296
24-07-09,22,234.9
24-07-09,23,213.21
24-07-10,0,213.67
24-07-10,1,189.07
24-07-10,2,185.45
24-07-10,3,149.91
24-07-10,4,115.43
24-07-10,5,176.89
24-07-10,6,193.71
24-07-10,7,194.37
24-07-10,8,185.37
24-07-10,9,156.47
24-07-10,10,127.13
24-07-10,11,109.82
24-07-10,12,128.93
24-07-10,13,151.91
24-07-10,14,166.32
24-07-10,15,180.62
24-07-10,16,214.46
24-07-10,17,216.53
24-07-10,18,273.03
24-07-10,19,582.84
24-07-10,20,666.61
24-07-10,21,340.28
24-07-10,22,254.26
24-07-10,23,390.27
24-07-11,0,249.43
24-07-11,1,206.22
24-07-11,2,203.21
24-07-11,3,193.72
24-07-11,4,193.72
24-07-11,5,196.91
24-07-11,6,220.32
24-07-11,7,222.81
24-07-11,8,225.16
24-07-11,9,181.85
24-07-11,10,160.55
24-07-11,11,147.94
24-07-11,12,155.41
24-07-11,13,166.3
24-07-11,14,179.84
24-07-11,15,193.2
24-07-11,16,242.54
24-07-11,17,416.79
24-07-11,18,780.3
24-07-11,19,977.92
24-07-11,20,977.92
24-07-11,21,959.53
24-07-11,22,632.32
24-07-11,23,589.88
24-07-12,0,334.58
24-07-12,1,295.17
24-07-12,2,219.5
24-07-12,3,221.95
24-07-12,4,199.65
24-07-12,5,245.61
24-07-12,6,207.81
24-07-12,7,240.06
24-07-12,8,228.05
24-07-12,9,193.8
24-07-12,10,180.91
24-07-12,11,173.7
24-07-12,12,172.11
24-07-12,13,179.84
24-07-12,14,194.9
24-07-12,15,201.45
24-07-12,16,204.44
24-07-12,17,252.71
24-07-12,18,970.87
24-07-12,19,1075.71
24-07-12,20,1075.71
24-07-12,21,876.64
24-07-12,22,568.81
24-07-12,23,410.72
24-07-13,0,352.97
24-07-13,1,260.89
24-07-13,2,214.46
24-07-13,3,206.54
24-07-13,4,195.78
24-07-13,5,193.71
24-07-13,6,176.9
24-07-13,7,168.22
24-07-13,8,52.03
24-07-13,9,41.01
24-07-13,10,10.41
24-07-13,11,10.42
24-07-13,12,14.88
24-07-13,13,17.6
24-07-13,14,55.82
24-07-13,15,166.32
24-07-13,16,179.84
24-07-13,17,255.65
24-07-13,18,578.2
24-07-13,19,835.02
24-07-13,20,876.15
24-07-13,21,704.04
24-07-13,22,552.82
24-07-13,23,414.19
24-07-14,0,284.71
24-07-14,1,272.98
24-07-14,2,216.26
24-07-14,3,209
24-07-14,4,197.73
24-07-14,5,193.71
24-07-14,6,164.47
24-07-14,7,27.93
24-07-14,8,0.57
24-07-14,9,0
24-07-14,10,0
24-07-14,11,0.02
24-07-14,12,0.02
24-07-14,13,0.02
24-07-14,14,1.99
24-07-14,15,70.72
24-07-14,16,179.82
24-07-14,17,195.78
24-07-14,18,353.91
24-07-14,19,772.14
24-07-14,20,830.95
24-07-14,21,860.04
24-07-14,22,403.57
24-07-14,23,306.79
24-07-15,0,297.74
24-07-15,1,255.22
24-07-15,2,253.63
24-07-15,3,221.22
24-07-15,4,221.17
24-07-15,5,252.6
24-07-15,6,272.56
24-07-15,7,248.1
24-07-15,8,225.19
24-07-15,9,156.45
24-07-15,10,130.71
24-07-15,11,117.45
24-07-15,12,134.62
24-07-15,13,162.74
24-07-15,14,201.67
24-07-15,15,185.8
24-07-15,16,206.5
24-07-15,17,252.85
24-07-15,18,865.12
24-07-15,19,1173.5
24-07-15,20,1173.52
24-07-15,21,1075.73
24-07-15,22,514.89
24-07-15,23,372.59
24-07-16,0,253.48
24-07-16,1,205.36
24-07-16,2,196.54
24-07-16,3,193.71
24-07-16,4,193.71
24-07-16,5,195.11
24-07-16,6,198.5
24-07-16,7,205.36
24-07-16,8,205.36
24-07-16,9,156.49
24-07-16,10,104.01
24-07-16,11,114.1
24-07-16,12,158.64
24-07-16,13,179.82
24-07-16,14,191.48
24-07-16,15,208.78
24-07-16,16,211.76
24-07-16,17,252.71
24-07-16,18,688.18
24-07-16,19,1097.16
24-07-16,20,1271.31
24-07-16,21,1125.05
24-07-16,22,422.38
24-07-16,23,256.59
24-07-17,0,275.77
24-07-17,1,262.18
24-07-17,2,208.73
24-07-17,3,209.27
24-07-17,4,193.72
24-07-17,5,198.34
24-07-17,6,228.21
24-07-17,7,215.69
24-07-17,8,206.73
24-07-17,9,175.05
24-07-17,10,152.54
24-07-17,11,141.03
24-07-17,12,142.25
24-07-17,13,160.01
24-07-17,14,179.84
24-07-17,15,212.74
24-07-17,16,258.05
24-07-17,17,561.48
24-07-17,18,983.82
24-07-17,19,1369.08
24-07-17,20,1486.27
24-07-17,21,1346.33
24-07-17,22,899.51
24-07-17,23,590.29
24-07-18,0,416.87
24-07-18,1,258.81
24-07-18,2,209.27
24-07-18,3,203.91
24-07-18,4,194.55
24-07-18,5,200.88
24-07-18,6,225.08
24-07-18,7,222.34
24-07-18,8,195.76
24-07-18,9,179.66
24-07-18,10,179.58
24-07-18,11,175.4
24-07-18,12,177
24-07-18,13,179.82
24-07-18,14,196.07
24-07-18,15,207.57
24-07-18,16,255.12
24-07-18,17,439.32
24-07-18,18,1138.59
24-07-18,19,1576.32
24-07-18,20,1704.35
24-07-18,21,1466.97
24-07-18,22,943.73
24-07-18,23,261.47
24-07-19,0,227.87
24-07-19,1,216.12
24-07-19,2,193.43
24-07-19,3,167.42
24-07-19,4,166.75
24-07-19,5,184.45
24-07-19,6,213.73
24-07-19,7,198.52
24-07-19,8,191.34
24-07-19,9,159.26
24-07-19,10,146.53
24-07-19,11,138.18
24-07-19,12,122.49
24-07-19,13,172.27
24-07-19,14,188.5
24-07-19,15,212.85
24-07-19,16,265.99
24-07-19,17,234.7
24-07-19,18,614.95
24-07-19,19,1705.72
24-07-19,20,1720.07
24-07-19,21,1022.74
24-07-19,22,328.21
24-07-19,23,252.6
24-07-20,0,250.7
24-07-20,1,270.86
24-07-20,2,219.33
24-07-20,3,213.36
24-07-20,4,206.91
24-07-20,5,193.28
24-07-20,6,184.16
24-07-20,7,168.79
24-07-20,8,133.29
24-07-20,9,104.46
24-07-20,10,92.88
24-07-20,11,100.78
24-07-20,12,118.07
24-07-20,13,106.3
24-07-20,14,139.74
24-07-20,15,176.81
24-07-20,16,221.81
24-07-20,17,262.16
24-07-20,18,429.66
24-07-20,19,758.06
24-07-20,20,1032.44
24-07-20,21,761.68
24-07-20,22,391.97
24-07-20,23,274.05
24-07-21,0,344.07
24-07-21,1,359.72
24-07-21,2,324.51
24-07-21,3,292.34
24-07-21,4,264.8
24-07-21,5,210.64
24-07-21,6,164.86
24-07-21,7,141.64
24-07-21,8,89.79
24-07-21,9,89.85
24-07-21,10,60.81
24-07-21,11,43.58
24-07-21,12,39.02
24-07-21,13,55.88
24-07-21,14,98.59
24-07-21,15,125.51
24-07-21,16,174.07
24-07-21,17,188.99
24-07-21,18,224.59
24-07-21,19,361.99
24-07-21,20,527.25
24-07-21,21,408.18
24-07-21,22,272.04
24-07-21,23,228.21
24-07-22,0,222.85
24-07-22,1,205.36
24-07-22,2,196.5
24-07-22,3,195.58
24-07-22,4,195.58
24-07-22,5,203.41
24-07-22,6,301.49
24-07-22,7,315.16
24-07-22,8,263
24-07-22,9,256.21
24-07-22,10,220.25
24-07-22,11,211.31
24-07-22,12,220.73
24-07-22,13,253.1
24-07-22,14,256.59
24-07-22,15,301.49
24-07-22,16,362.12
24-07-22,17,393.85
24-07-22,18,1219.71
24-07-22,19,1469.02
24-07-22,20,1662.46
24-07-22,21,1303.64
24-07-22,22,293.35
24-07-22,23,237.83
24-07-23,0,236.32
24-07-23,1,203.88
